id,location,sitename,sitenumber,lat,long,habitat,date,time,family,species,weight,tl,sl,sex,w_liv,w_gon,ae1,ae2,key,n,c,p
MOO18FE070,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,13:40:00,Pomacanthidae,Centropyge flavissima,7.3,6.1,4.8,F,0,NA,1,1,AE1,6.8165289256,39.8732506887,0.8634847183
MOO18FE071,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:01:00,Balistidae,Balistapus undulatus,53.4,12.6,9.5,F,0.8,0,1,1,AE1,1.0590778098,15.207204611,0.2832644748
MOO18FE071,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:01:00,Balistidae,Balistapus undulatus,53.4,12.6,9.5,F,0.8,0,1,1,AE2,1.6237419355,20.0039354839,0.1661062526
MOO18FE072,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:09:00,Balistidae,Melichthys niger,336.6,23.6,18.5,F,12.7,9.3,1,1,AE1,1.980712166,24.22510386,0.2495656843
MOO18FE072,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:09:00,Balistidae,Melichthys niger,336.6,23.6,18.5,F,12.7,9.3,1,1,AE2,0.9064212679,16.3513292434,0.1272666019
MOO18FE073,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,13:47:00,Pomacentridae,Dascyllus flavicaudus,10.1,7.5,5.8,NA,0.1,NA,1,1,AE2,3.0862242486,27.8668465411,0.434459099
MOO18FE074,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:15:00,Acanthuridae,Naso lituratus,252.6,24,18.5,F,4.6,4.8,1,1,AE1,3.9139428571,38.3787428571,0.2837523901
MOO18FE074,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:15:00,Acanthuridae,Naso lituratus,252.6,24,18.5,F,4.6,4.8,1,1,AE2,2.5270103506,29.8904075233,0.3543471632
MOO18FE075,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:21:00,Acanthuridae,Acanthurus triostegus,65.6,14.5,10.8,F,1.2,1.2,1,1,AE1,3.7855113636,39.6666477273,0.2070422837
MOO18FE076,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:28:00,Chaetodontidae,Chaetodon vagabundus,65.8,14.8,11.4,F,0.5,1.3,1,1,AE1,7.8023383085,45.6055223881,1.2180872031
MOO18FE076,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:28:00,Chaetodontidae,Chaetodon vagabundus,65.8,14.8,11.4,F,0.5,1.3,1,1,AE2,4.897517259,31.1492526353,0.8051925178
MOO18FE077,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,13:45:00,Chaetodontidae,Chaetodon vagabundus,77.8,14.4,12,F,0.5,1.3,1,1,AE2,5.5199149971,36.0473484503,0.4482870801
MOO18FE078,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:26:00,Serranidae,Cephalopholis argus,100.7,18.9,15.5,F,0.8,4.3,0,0,GON,11.0845891037,57.3711601583,0.8334340753
MOO18FE078,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:26:00,Serranidae,Cephalopholis argus,100.7,18.9,15.5,F,0.8,4.3,0,0,LIV,7.1445057471,49.6197701149,0.6136562122
MOO18FE079,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:39:00,Acanthuridae,Zebrasoma scopas,72.8,14.7,11.5,F,0.7,0.8,1,1,AE1,3.6225936599,35.9114697406,0.2577559743
MOO18FE079,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:39:00,Acanthuridae,Zebrasoma scopas,72.8,14.7,11.5,F,0.7,0.8,1,1,AE2,2.1932826695,24.9365354651,0.2681626872
MOO18FE079,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:39:00,Acanthuridae,Zebrasoma scopas,72.8,14.7,11.5,F,0.7,0.8,1,1,GON,11.1551851852,50.052010582,0.7600826914
MOO18FE079,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:39:00,Acanthuridae,Zebrasoma scopas,72.8,14.7,11.5,F,0.7,0.8,1,1,LIV,7.9803439803,44.2327272727,0.4733618382
MOO18FE080,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:32:00,Balistidae,Balistapus undulatus,46,12.5,9.6,F,0.8,0.1,1,1,AE1,1.6498538622,19.6273903967,0.4756113732
MOO18FE080,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:32:00,Balistidae,Balistapus undulatus,46,12.5,9.6,F,0.8,0.1,1,1,AE2,1.4841551314,18.1279764007,0.2867867716
MOO18FE081,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:37:00,Balistidae,Melichthys niger,287.9,22.8,18.5,M,6.8,6.1,1,1,AE1,2.4269033531,24.1902169625,0.7121552214
MOO18FE081,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:37:00,Balistidae,Melichthys niger,287.9,22.8,18.5,M,6.8,6.1,1,1,AE2,1.338072631,20.340530269,0.2363810198
MOO18FE082,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,14:44:00,Acanthuridae,Ctenochaetus striatus,65.4,14,11.4,NA,0.4,NA,0,1,AE2,0.7361632262,12.4021221687,0.1608231946
MOO18FE083,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Acanthuridae,Zebrasoma scopas,70,15,11.4,F,0.4,0.2,1,1,AE1,4.7626506024,35.037686747,0.3226643064
MOO18FE083,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Acanthuridae,Zebrasoma scopas,70,15,11.4,F,0.4,0.2,1,1,AE2,1.25045425,18.46518954,0.2526159033
MOO18FE083,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Acanthuridae,Zebrasoma scopas,70,15,11.4,F,0.4,0.2,1,1,GON,10.9698305085,47.3813135593,1.0430075086
MOO18FE083,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Acanthuridae,Zebrasoma scopas,70,15,11.4,F,0.4,0.2,1,1,LIV,8.0987775061,45.8634718826,0.4976075449
MOO18FE084,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:11:00,Acanthuridae,Zebrasoma scopas,8.3,6.9,5.4,NA,0,NA,1,1,AE1,4.616011236,37.73938202,0.3185071921
MOO18FE084,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:11:00,Acanthuridae,Zebrasoma scopas,8.3,6.9,5.4,NA,0,NA,1,1,AE2,2.6424286637,23.7589678757,0.2483910455
MOO18FE085,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:30:00,Labridae,Epibulus insidiator,104.9,18.7,15.2,F,0.3,0,1,1,AE1,5.512991453,33.27851852,1.1160914207
MOO18FE087,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:56:00,Acanthuridae,Zebrasoma scopas,89.2,15.7,12.2,M,0.6,0.2,1,1,AE1,3.6710086455,35.3146397695,0.2712037135
MOO18FE087,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:56:00,Acanthuridae,Zebrasoma scopas,89.2,15.7,12.2,M,0.6,0.2,1,1,AE2,2.6072815431,22.2720828519,0.3382230484
MOO18FE088,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:51:00,Balistidae,Odonus niger,104.5,20.5,13.6,NA,1.8,5.8,1,1,AE1,8.1816748768,41.6107881773,1.5238768517
MOO18FE088,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:51:00,Balistidae,Odonus niger,104.5,20.5,13.6,NA,1.8,5.8,1,1,AE2,4.2643817787,23.2497180043,0.7304869843
MOO18FE089,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:17:00,Acanthuridae,Naso lituratus,189.8,22,17.1,F,2.8,1.4,1,1,AE1,3.3078475336,36.9305829596,0.6482090888
MOO18FE089,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:17:00,Acanthuridae,Naso lituratus,189.8,22,17.1,F,2.8,1.4,1,1,AE2,1.6590678619,28.5703640061,0.222734363
MOO18FE090,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:30:00,Chaetodontidae,Chaetodon reticulatus,58.2,13,10.6,M,0.1,0.2,1,1,AE1,5.5398484848,49.3643434343,0.9011592014
MOO18FE090,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:30:00,Chaetodontidae,Chaetodon reticulatus,58.2,13,10.6,M,0.1,0.2,1,1,AE2,4.1800663399,30.7089225949,0.6167534776
MOO18FE092,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:50:00,Acanthuridae,Zebrasoma scopas,20.3,9,6.8,I,0.1,NA,1,1,AE1,4.7023076923,35.8376470588,0.2691892119
MOO18FE092,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,15:50:00,Acanthuridae,Zebrasoma scopas,20.3,9,6.8,I,0.1,NA,1,1,AE2,2.2173858082,23.6513922485,0.2699063855
MOO18FE093,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:50:00,Acanthuridae,Naso lituratus,184.6,21.3,16.6,F,2.5,1.8,1,1,AE1,2.370573248,35.91585987,0.1702550011
MOO18FE093,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:50:00,Acanthuridae,Naso lituratus,184.6,21.3,16.6,F,2.5,1.8,1,1,AE2,1.5701416431,28.3273087819,0.1999331
MOO18FE094,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Balistidae,Odonus niger,187,23.5,17.3,M,3.6,1.3,1,1,AE1,7.853699422,40.8904624277,1.1319051176
MOO18FE094,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,26/04/18,14:45:00,Balistidae,Odonus niger,187,23.5,17.3,M,3.6,1.3,1,1,AE2,5.1102458446,32.3075625032,1.0556837277
MOO18FE095,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,07:51:00,Holocentridae,Myripristis berndti,55.7,15,10.5,F,0.3,0.2,1,1,AE1,8.969920949,45.31375494,1.4746638729
MOO18FE095,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,07:51:00,Holocentridae,Myripristis berndti,55.7,15,10.5,F,0.3,0.2,1,1,AE2,2.517104654,24.6264154273,2.511982414
MOO18FE097,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:02:00,Holocentridae,Neoniphon sammara,113.5,20.2,16.5,M,0.2,5.7,1,1,AE1,9.4322065728,43.2279812207,2.2801683703
MOO18FE097,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:02:00,Holocentridae,Neoniphon sammara,113.5,20.2,16.5,M,0.2,5.7,1,1,AE2,2.1072214027,19.4659243658,0.8195257122
MOO18FE098,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:12:00,Holocentridae,Myripristis berndti,62.4,14.2,10.2,NA,1.3,NA,1,1,AE1,8.3019020173,46.6204610951,1.2047092074
MOO18FE098,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:12:00,Holocentridae,Myripristis berndti,62.4,14.2,10.2,NA,1.3,NA,1,1,AE2,2.1980841763,20.9485745256,2.3187645576
MOO18FE099,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:16:00,Holocentridae,Sargocentron tiere,113.9,19,15,NA,NA,NA,1,1,AE1,4.4655408971,32.3038522427,1.1675743481
MOO18FE099,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:16:00,Holocentridae,Sargocentron tiere,113.9,19,15,NA,NA,NA,1,1,AE2,1.3223959045,13.9479113345,2.2254213744
MOO18FE100,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:39:00,Holocentridae,Neoniphon sammara,78.7,18.5,14.2,M,2.9,2.1,1,1,AE1,8.2615882353,49.7462941176,2.341397429
MOO18FE100,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:39:00,Holocentridae,Neoniphon sammara,78.7,18.5,14.2,M,2.9,2.1,1,1,AE2,2.0165758097,21.5868071864,1.1869298064
MOO18FE101,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,09:01:00,Holocentridae,Neoniphon sammara,125.5,19.5,15.9,F,0.8,0.5,1,1,AE1,3.8317209302,23.2302325581,5.8639646717
MOO18FE101,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,09:01:00,Holocentridae,Neoniphon sammara,125.5,19.5,15.9,F,0.8,0.5,1,1,AE2,9.6111144489,40.1764481707,1.0934311394
MOO18FE102,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:49:00,Holocentridae,Myripristis berndti,71.6,16.3,11.5,NA,0.9,NA,0,1,AE2,2.7402984846,23.1889521746,1.5580364714
MOO18FE103,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:21:00,Acanthuridae,Zebrasoma scopas,67.1,14.2,11,F,1.1,0.2,1,1,AE1,4.8944242424,39.2227272727,0.4100475682
MOO18FE103,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:21:00,Acanthuridae,Zebrasoma scopas,67.1,14.2,11,F,1.1,0.2,1,1,AE2,2.1637016874,22.6003146106,0.2494624407
MOO18FE103,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:21:00,Acanthuridae,Zebrasoma scopas,67.1,14.2,11,F,1.1,0.2,1,1,GON,9.890125,49.6928125,0.7494438163
MOO18FE103,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:21:00,Acanthuridae,Zebrasoma scopas,67.1,14.2,11,F,1.1,0.2,1,1,LIV,8.7352328767,48.818630137,0.5120432153
MOO18FE105,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,09:00:00,Holocentridae,Myripristis berndti,70.1,15.2,11.5,NA,0.8,NA,1,1,AE1,8.7728440367,47.5265443425,1.0316265949
MOO18FE106,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:57:00,Acanthuridae,Zebrasoma scopas,82.3,14.9,11.2,M,1.6,0.1,1,1,AE1,5.3812941176,38.391,0.4125038524
MOO18FE106,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:57:00,Acanthuridae,Zebrasoma scopas,82.3,14.9,11.2,M,1.6,0.1,1,1,AE2,1.8831838871,23.5226755395,0.2562560957
MOO18FE107,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:45:00,Holocentridae,Myripristis berndti,71.9,12,15.2,F,0.8,0.1,1,1,AE1,8.5576642336,47.0209245742,1.3683625148
MOO18FE107,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:45:00,Holocentridae,Myripristis berndti,71.9,12,15.2,F,0.8,0.1,1,1,AE2,2.0164357428,20.6232385527,0.1162617219
MOO18FE108,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:35:00,Holocentridae,Neoniphon sammara,106.6,20.9,15.5,M,0.7,0.7,1,1,AE1,9.5536231884,44.5534492754,2.0945819799
MOO18FE108,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:35:00,Holocentridae,Neoniphon sammara,106.6,20.9,15.5,M,0.7,0.7,1,1,AE2,2.971587725,24.7211656048,1.2189368835
MOO18FE109,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:25:00,Holocentridae,Myripristis berndti,50.6,13.5,10.5,NA,0.6,NA,1,1,AE1,8.9576693767,45.6956097561,0.9118520324
MOO18FE109,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:25:00,Holocentridae,Myripristis berndti,50.6,13.5,10.5,NA,0.6,NA,1,1,AE2,2.902647551,24.4665925625,1.9669592967
MOO18FE111,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:10:00,Acanthuridae,Zebrasoma scopas,62.9,12.9,9.8,M,0.5,0.1,1,1,AE1,4.9063821167,38.7878207516,0.3434911254
MOO18FE111,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,08:10:00,Acanthuridae,Zebrasoma scopas,62.9,12.9,9.8,M,0.5,0.1,1,1,AE2,1.945437788,21.7938248848,0.2199194583
MOO18FE112,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,09:30:00,Acanthuridae,Ctenochaetus striatus,64.7,16,10.9,NA,1,NA,1,0,AE1,0.6296680498,15.7887966805,0.0751806082
MOO18FE113,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,27/04/18,09:30:00,Acanthuridae,Ctenochaetus striatus,84.4,18.1,12.2,NA,0.5,NA,1,0,AE1,0.5398240469,16.8379472141,0.0329672197
MOO18FE115,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:03:00,Labridae,Epibulus insidiator,191.2,22.1,18.2,I,2,0.1,1,1,AE1,8.9162019231,50.1552884615,1.3610206934
MOO18FE115,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:03:00,Labridae,Epibulus insidiator,191.2,22.1,18.2,I,2,0.1,1,1,AE2,6.652565445,34.8402094241,0.8276972432
MOO18FE116,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:59:00,Chaetodontidae,Chaetodon ornatissimus,19.5,8.6,7,I,0.1,NA,1,1,AE2,2.9163001719,28.3458464804,0.5341957697
MOO18FE117,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:55:00,Acanthuridae,Naso lituratus,175.4,22,17.1,F,2.1,1.1,1,1,AE1,3.7630909091,37.9290454545,0.2120051819
MOO18FE119,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:41:00,Chaetodontidae,Chaetodon reticulatus,30.2,10.4,8,I,0.3,NA,1,1,AE1,8.2001117318,41.1767597765,0.5373988493
MOO18FE119,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:41:00,Chaetodontidae,Chaetodon reticulatus,30.2,10.4,8,I,0.3,NA,1,1,AE2,3.3960756501,26.6885579196,0.8277900547
MOO18FE120,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:20:00,Acanthuridae,Acanthurus nigricans,80.7,14.9,10.9,F,0.5,0.2,1,1,AE1,7.0482741117,34.6126395939,0.2903250072
MOO18FE121,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:00:00,Labridae,Epibulus insidiator,175.5,22.1,16.5,F,1.4,0.3,1,1,AE1,5.7886206897,41.9963793103,0.9366277365
MOO18FE121,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:00:00,Labridae,Epibulus insidiator,175.5,22.1,16.5,F,1.4,0.3,1,1,AE2,4.2503524278,31.3658074678,0.2532423594
MOO18FE122,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:24:00,Acanthuridae,Acanthurus nigricans,11.1,8.2,5.9,I,0.1,NA,1,1,AE2,2.1567213115,22.2087119438,0.2295619601
MOO18FE123,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:39:00,Pomacentridae,Dascyllus flavicaudus,14.7,8.1,5.6,NA,0.1,NA,1,1,AE1,7.8968181818,45.5091477273,0.7084846516
MOO18FE125,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:15:00,Pomacentridae,Dascyllus flavicaudus,26.3,10,7.2,F,0.1,1.1,0,1,AE2,9.0323076923,44.0952197802,0.5896145269
MOO18FE126,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:20:00,Pomacentridae,Dascyllus flavicaudus,25.6,10,7.5,M,0,0.1,1,1,AE1,8.3426912929,45.706121372,0.8786088874
MOO18FE127,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:05:00,Acanthuridae,Naso lituratus,234,25.5,19.9,NA,1.5,NA,1,1,AE1,1.7098969072,26.4108247423,0.1013601242
MOO18FE128,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:55:00,Labridae,Epibulus insidiator,114.5,19.7,15.5,F,0.6,0.4,1,1,AE1,3.2988066826,27.3734606205,1.3368970081
MOO18FE128,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:55:00,Labridae,Epibulus insidiator,114.5,19.7,15.5,F,0.6,0.4,1,1,AE2,3.706374502,25.6035059761,0.5622748091
MOO18FE129,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:45:00,Labridae,Epibulus insidiator,281.4,27.5,21,M,1.8,0.7,1,1,AE1,5.9911176471,37.8154117647,1.3246534961
MOO18FE129,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,13:45:00,Labridae,Epibulus insidiator,281.4,27.5,21,M,1.8,0.7,1,1,AE2,4.267223382,32.3924843424,0.6315416231
MOO18FE130,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:38:00,Acanthuridae,Acanthurus nigricans,13,8.5,6,F,0.1,NA,1,1,AE1,2.7747933884,33.7052479339,0.2480316051
MOO18FE130,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:38:00,Acanthuridae,Acanthurus nigricans,13,8.5,6,F,0.1,NA,1,1,AE2,2.2727218935,22.3172189349,0.1997386777
MOO18FE131,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:30:00,Chaetodontidae,Chaetodon reticulatus,31.8,10.5,7.8,NA,NA,NA,0,1,AE2,3.1225740586,28.8153941191,0.6100561385
MOO18FE132,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:24:00,Chaetodontidae,Chaetodon ornatissimus,59,13,10.8,F,NA,0.1,1,1,AE1,NA,NA,0.6167333703
MOO18FE132,Moorea,Temae,NA,-17.51122,-149.76152,Slope,01/04/18,14:24:00,Chaetodontidae,Chaetodon ornatissimus,59,13,10.8,F,NA,0.1,1,1,AE2,2.5391171126,24.8502901559,0.4209193061
MOO18FE133,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,07/04/18,14:00:00,Chaetodontidae,Chaetodon reticulatus,54.4,11.5,8.8,F,0.5,0.4,1,1,AE1,7.2011204482,36.4883473389,0.8092700035
MOO18FE133,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,07/04/18,14:00:00,Chaetodontidae,Chaetodon reticulatus,54.4,11.5,8.8,F,0.5,0.4,1,1,AE2,3.4570124481,26.6895435685,0.7388083875
MOO18FE134,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,07/04/18,14:00:00,Chaetodontidae,Chaetodon ornatissimus,52.6,11.4,9.6,NA,0.5,NA,1,1,AE1,6.5887238979,34.3982366589,0.7549230217
MOO18FE134,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,07/04/18,14:00:00,Chaetodontidae,Chaetodon ornatissimus,52.6,11.4,9.6,NA,0.5,NA,1,1,AE2,3.0451104101,23.9047318612,0.4727402922
MOO18FE136,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,81.7,14.9,11.5,F,NA,0.5,1,1,AE1,5.5427627628,38.6034834835,0.5757805585
MOO18FE136,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,81.7,14.9,11.5,F,NA,0.5,1,1,AE2,2.2554819318,24.5335031554,0.3007309772
MOO18FE137,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,89.7,15.5,12.1,M,NA,0.5,1,1,AE1,6.1831558185,37.2788560158,0.4753941809
MOO18FE137,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,89.7,15.5,12.1,M,NA,0.5,1,1,AE2,2.7028803245,23.5797160243,0.2505520221
MOO18FE138,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,122.1,17.1,13.2,M,0.1,NA,1,1,AE1,6.7976219512,38.9324390244,0.4178500002
MOO18FE138,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,122.1,17.1,13.2,M,0.1,NA,1,1,AE2,2.6876363636,24.1172467532,0.2920388306
MOO18FE139,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,122.1,16.8,13,M,NA,NA,1,1,AE1,6.8523376216,37.479949796,0.41580291
MOO18FE139,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,122.1,16.8,13,M,NA,NA,1,1,AE2,2.7973224044,24.2873770492,0.2744193038
MOO18FE140,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,65.4,13.6,10.7,F,NA,0.5,1,1,AE1,7.342562814,37.33055276,0.5602426376
MOO18FE140,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,65.4,13.6,10.7,F,NA,0.5,1,1,AE2,2.8319148936,25.1095440729,0.3500945633
MOO18FE141,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,88.6,15.4,11.5,M,NA,0.1,1,1,AE1,6.2271264368,40.0701724138,0.4478579525
MOO18FE141,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,88.6,15.4,11.5,M,NA,0.1,1,1,AE2,2.3517171717,22.2746969697,0.2542363166
MOO18FE142,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,110.8,16.6,13.2,NA,NA,NA,1,1,AE1,9.142023121,39.95364162,0.6241586713
MOO18FE142,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,110.8,16.6,13.2,NA,NA,NA,1,1,AE2,2.3632258065,21.1789400922,0.3398145833
MOO18FE143,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,128.3,17.7,13.9,M,0.3,NA,1,1,AE1,14.2993975904,39.853271028,0.4074935811
MOO18FE143,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,128.3,17.7,13.9,M,0.3,NA,1,1,AE2,3.115708502,25.8096761134,0.3064672118
MOO18FE144,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,110.1,16.6,12.9,NA,NA,NA,1,1,AE1,5.8921690141,38.414084507,0.5672969476
MOO18FE144,Moorea,NA,NA,NA,NA,NA,10/05/18,NA,Acanthuridae,Zebrasoma scopas,110.1,16.6,12.9,NA,NA,NA,1,1,AE2,3.0197142857,23.7015918367,0.3068193074
MOO18FE145,Moorea,NA,NA,NA,NA,NA,15/10/18,NA,Acanthuridae,Acanthurus nigricans,23.1,10.1,7.2,NA,NA,NA,1,1,AE1,4.756011236,32.2517977528,0.351802053
MOO18FE145,Moorea,NA,NA,NA,NA,NA,15/10/18,NA,Acanthuridae,Acanthurus nigricans,23.1,10.1,7.2,NA,NA,NA,1,1,AE2,2.4759728507,22.3663348416,0.263309386
